Jour;Mois;Puissance moyenne journalière de l'injection RTE (W);Puissance moyenne journalière du refoulement RTE (W);Puissance moyenne journalière des pertes modélisées (W);Puissance moyenne journalière des consommations totales (W);Puissance moyenne journalière des consommations HTA télérelevées à courbe de charge (W);Puissance moyenne journalière des consommations totales profilées (W);Puissance moyenne journalière des consommations HTA profilées (W);Puissance moyenne journalière des consommations PME-PMI profilées (W);Puissance moyenne journalière des consommations professionnelles profilées (W);Puissance moyenne journalière des consommations résidentielles profilées (W);Puissance moyenne journalière de la production décentralisée totale (W);Puissance moyenne journalière de la production décentralisée télérelevée à courbe de charge (W);Puissance moyenne journalière de la production décentralisée profilée (W);Puissance moyenne journalière de la production photovoltaïque profilée (W);Puissance moyenne journalière de la production autre profilée (W);Température moyenne journalière réalisée lissée (°C);Température moyenne journalière normale lissée (°C);Puissance moyenne journalière de la production éolienne totale (W);Puissance moyenne journalière de la production photovoltaïque totale (W);Puissance moyenne journalière du soutirage net vers autres GRD (W);Puissance moyenne journalière des consommations HTA totales (W);Pseudo rayonnement;Puissance moyenne journalière de la production autre  (W)
2017-11-12;11;35893344771.0;3586053333.0;2755775581.0;38129074065.0;8183237773.0;29945836292.0;883632419.0;4216368461.0;4347837347.0;20497998066.0;8926246196.0;8726997931.0;199248266.0;187062522.0;97643.0;9.9;9.5;6052244937.0;443986654.0;348687988.0;9066870192.0;42;2423731641.0
2017-11-17;11;49065535938.0;393653042.0;3602911588.0;48758974550.0;12842956323.0;35916018228.0;1567612125.0;6050412642.0;5936543072.0;22361450388.0;4160199045.0;3880469243.0;279729802.0;266850654.0;117343.0;7.1;8.8;1012520799.0;681454571.0;470195802.0;14410568448.0;62;2460824876.0
2017-11-23;11;42230821021.0;3999752208.0;2957624787.0;44730539305.0;13059154182.0;31671385123.0;1617322179.0;6339046831.0;5484960090.0;18230056024.0;9846574608.0;9645843375.0;200731233.0;187510167.0;117840.0;10.6;7.9;7033932569.0;437624771.0;389479327.0;14676476361.0;45;2368164635.0
2017-12-15;12;52613363396.0;2284116771.0;3963151482.0;54354867703.0;13041704155.0;41313163548.0;1745809284.0;6834351311.0;6771603773.0;25961399180.0;8490060598.0;8330858493.0;159202105.0;141657718.0;175322.0;6.2;5.5;5278190431.0;333043017.0;501288038.0;14787513439.0;45;2859809401.0
2017-12-28;12;52545142104.0;1267228542.0;3954557599.0;53092776023.0;10157592085.0;42935183938.0;1733459803.0;6865822649.0;6806624415.0;27529277072.0;6321885943.0;6133295437.0;188590506.0;173494803.0;176217.0;5.0;4.9;3052962382.0;381237837.0;552465883.0;11891051888.0;62;2872607932.0
2018-01-13;1;48641866250.0;1087747354.0;4014363925.0;49381665411.0;9799305111.0;39582360300.0;1107510942.0;5529077715.0;5873233221.0;27072538422.0;6341330577.0;6161985554.0;179345023.0;158714600.0;186373.0;5.7;4.9;2882012438.0;375054571.0;499420135.0;10906816053.0;39;3067385270.0
2018-01-15;1;51017773250.0;3511529188.0;3800154510.0;53681057926.0;12884259540.0;40796798386.0;1783947745.0;7114099807.0;6299305924.0;25599444910.0;10445833962.0;10305315307.0;140518656.0;120239680.0;186373.0;6.2;5.0;7143058250.0;277697209.0;470865589.0;14668207285.0;30;3008372462.0
2018-01-26;1;49633604500.0;508452167.0;3665813664.0;49860729771.0;12811788440.0;37048941330.0;1704843907.0;6611675773.0;5983945380.0;22748476270.0;4890088184.0;4697854813.0;192233371.0;171771705.0;207490.0;8.4;5.4;1470167972.0;333337330.0;488697082.0;14516632347.0;31;3069209792.0
2018-02-02;2;53620298542.0;1058322479.0;4064950564.0;54655154990.0;13175728617.0;41479426373.0;1743051261.0;7000504972.0;6701322111.0;26034548030.0;6698159769.0;6471488585.0;226671183.0;206039994.0;208810.0;5.7;5.8;3049576750.0;538266656.0;540030276.0;14918779878.0;42;3090672279.0
2018-02-12;2;55510573583.0;935784271.0;4265073532.0;56332422364.0;13079055462.0;43253366902.0;1798182927.0;7179194484.0;6731773359.0;27544216132.0;6591507876.0;6216074505.0;375433371.0;357838681.0;221553.0;3.6;6.4;2624349979.0;923585526.0;568801291.0;14877238389.0;72;3023532489.0
2018-02-19;2;53362541854.0;306037500.0;4040644038.0;53070024844.0;12894632547.0;40175392297.0;1754407850.0;6838724242.0;6227022681.0;25355237524.0;4604740943.0;4351514667.0;253226276.0;235323654.0;221312.0;5.6;6.8;946056361.0;546641606.0;550576414.0;14649040397.0;29;3092066366.0
2018-03-04;3;44958377417.0;1620841021.0;3637558268.0;46498012376.0;8752087981.0;37745924395.0;1001820285.0;4947736779.0;5173397986.0;26622969345.0;7227306078.0;6957833408.0;269472670.0;251551546.0;1118409.0;5.4;7.7;3701175861.0;549757045.0;429271830.0;9753908266.0;35;2944749916.0
2018-03-10;3;38120673750.0;2276570896.0;2964057438.0;40499553723.0;9393713855.0;31105839868.0;1045814039.0;5122027661.0;4834682806.0;20103315362.0;7972115915.0;7679762195.0;292353720.0;273419449.0;1116120.0;10.4;8.1;4367124820.0;563154207.0;352607608.0;10439527894.0;19;3010716069.0
2018-03-20;3;54248557896.0;2438603875.0;4128325672.0;56850968942.0;13718173544.0;43132795398.0;1934025089.0;7254527161.0;6974853692.0;26969389457.0;9642466342.0;9129853343.0;512612999.0;493391834.0;1154519.0;4.4;9.0;5668018486.0;1028478093.0;473125748.0;15652198633.0;51;2915426700.0
2018-03-25;3;40255320348.0;416567522.0;3171623876.0;41139535696.0;8442457275.0;32697078421.0;919556091.0;4527449930.0;4487612947.0;22762459453.0;4836092310.0;4396725952.0;439366358.0;420407060.0;1153868.0;8.0;9.6;1063954442.0;850650686.0;363685563.0;9362013366.0;37;2897350253.0
2018-03-28;3;43988281563.0;2785959042.0;3117469292.0;46918211881.0;13179990500.0;33738221380.0;1718406611.0;6418207181.0;5525046473.0;20076561116.0;9225376457.0;8874265597.0;351110861.0;331657168.0;1154595.0;9.4;9.9;5457269403.0;771857744.0;392017805.0;14898397111.0;29;2970231575.0
2018-04-02;4;38649936083.0;1990727792.0;3014794747.0;39689071187.0;8641061056.0;31048010130.0;1621863723.0;4389234823.0;4205841022.0;20831070562.0;6384640461.0;6098848214.0;285792247.0;267491846.0;1152300.0;9.5;10.4;4285463514.0;660149262.0;339982819.0;10262924779.0;19;1438995492.0
2018-04-03;4;41650410875.0;2912935125.0;2904435621.0;43498488437.0;12279052224.0;31219436213.0;1662389567.0;6161802214.0;5258256062.0;18136988371.0;8015377812.0;7655808578.0;359569234.0;341031183.0;1152347.0;10.8;10.6;5802349438.0;787093587.0;349929503.0;13941441791.0;24;1425896615.0
2018-04-06;4;39354523146.0;2908416188.0;2700306768.0;41586354959.0;12535454096.0;29050900863.0;1526926764.0;5630191698.0;4923735441.0;16970046960.0;8175160061.0;7485346269.0;689813792.0;671336322.0;1152231.0;11.6;10.9;5117174250.0;1534650946.0;334605292.0;14062380860.0;75;1523269754.0
2018-04-13;4;40223959563.0;675601729.0;2774317845.0;40072808605.0;12280683103.0;27792125502.0;1496246802.0;5288848320.0;4777159364.0;16229871015.0;3605939512.0;3118514873.0;487424639.0;468541499.0;1151904.0;11.9;11.8;1133568854.0;1010593198.0;307170895.0;13776929905.0;33;1461737502.0
2018-04-29;4;29424211792.0;1584661958.0;2159645826.0;30406543822.0;7797042202.0;22609501620.0;736410402.0;3342586676.0;3301989803.0;15228514740.0;4960172091.0;4646420948.0;313751143.0;294730109.0;1150884.0;13.0;13.9;2817325306.0;645481217.0;233532276.0;8533452604.0;15;1497352138.0
2018-05-23;5;32682163417.0;700509958.0;2139438415.0;33551743310.0;12545213768.0;21006529542.0;1415208408.0;4657635884.0;3724300750.0;11209384501.0;3986317387.0;3304769785.0;681547602.0;664173891.0;276916.0;17.1;16.8;1013527125.0;1476791899.0;276789119.0;13960422176.0;52;1495949092.0
2018-05-28;5;32591830938.0;550984417.0;2137403134.0;32656959029.0;12067913963.0;20589045065.0;1174393680.0;4576152225.0;3498080142.0;11340419019.0;3039566447.0;2603478407.0;436088039.0;419451578.0;294426.0;19.7;17.3;901913458.0;767600263.0;286050804.0;13242307643.0;23;1369147226.0
2018-06-02;6;27806401250.0;624271813.0;2014209768.0;28412504286.0;9214147569.0;19198356717.0;913482441.0;3735567321.0;3308107643.0;11241199311.0;3482765202.0;2801800373.0;680964829.0;664623450.0;294338.0;19.2;17.9;419277445.0;1517127850.0;238180585.0;10127630010.0;53;1546302129.0
2018-06-16;6;27316349667.0;1073924542.0;1970953736.0;28284222738.0;9140233569.0;19143989169.0;920620474.0;3965162371.0;3319425931.0;10938780393.0;4251460723.0;3647994555.0;603466168.0;588239027.0;281884.0;18.4;19.2;1344422424.0;1399890971.0;238709375.0;10060854043.0;43;1506720676.0
2018-06-23;6;26989316438.0;1405216146.0;1942101943.0;28531329330.0;9197164408.0;19334164921.0;913527380.0;4045925759.0;3368710357.0;11006001426.0;5106719405.0;4223409071.0;883310334.0;869034396.0;277188.0;19.3;19.9;1822409049.0;1919496376.0;217388424.0;10110691788.0;85;1361984348.0
2018-06-24;6;25115796396.0;1160457563.0;1780127345.0;26495936584.0;8066117781.0;18429818802.0;688607083.0;3440292077.0;2868713158.0;11432206485.0;4531124732.0;3809949534.0;721175199.0;706913166.0;277188.0;19.5;20.0;1544289014.0;1652781498.0;210399636.0;8754724864.0;54;1331991234.0
2018-06-25;6;31011682458.0;1329466083.0;2009321411.0;32777279526.0;12228389011.0;20548890516.0;1263728072.0;4904728499.0;3491348698.0;10889085247.0;5344380996.0;4446839109.0;897541887.0;884640801.0;277146.0;20.0;20.1;2122894424.0;1933115771.0;239996433.0;13492117083.0;90;1284980710.0
2018-07-06;7;33198966792.0;784821167.0;2202912217.0;33661367554.0;12838858925.0;20822508629.0;1630509320.0;5029694359.0;3961040275.0;10201264675.0;3728929899.0;3065716058.0;663213841.0;652911774.0;271670.0;22.4;20.9;969372403.0;1488534096.0;278795752.0;14469368245.0;54;1269879234.0
2018-07-09;7;32342329125.0;1343463521.0;2227664610.0;33867772905.0;12776824431.0;21090948474.0;1519652617.0;5209172335.0;3799295224.0;10562828298.0;5361988362.0;4530882796.0;831105566.0;822630538.0;272191.0;23.8;21.1;2403366285.0;1786673772.0;265416450.0;14296477048.0;89;1169069521.0
2018-07-11;7;33046728229.0;784473500.0;2236111064.0;34094511560.0;13135003934.0;20959507626.0;1629201133.0;5342419360.0;3860288944.0;10127598188.0;4352590737.0;3582374305.0;770216433.0;761745097.0;271694.0;21.9;21.2;1438538875.0;1746259978.0;284222842.0;14764205067.0;70;1166883371.0
2018-07-14;7;28623420625.0;631986563.0;2100623609.0;29237057371.0;9480306582.0;19756750789.0;1076427336.0;3910677319.0;3587143600.0;11182502535.0;3596716970.0;2824188292.0;772528678.0;764066432.0;273968.0;23.1;21.4;819109299.0;1647100481.0;250470052.0;10556733918.0;70;1129770621.0
2018-07-16;7;32789533042.0;712076000.0;2169528028.0;33107867754.0;12382180994.0;20725686760.0;1487108453.0;5220130449.0;3715539686.0;10302908172.0;3476189995.0;2829806853.0;646383142.0;638709127.0;273968.0;23.1;21.5;1197805410.0;1191384758.0;276251254.0;13869289447.0;56;1086080306.0
2018-08-14;8;28676143438.0;996384771.0;1904934271.0;29484085178.0;10085096013.0;19398989164.0;1433658839.0;4808774236.0;3450386395.0;9706169694.0;3968202895.0;3459809989.0;508392907.0;503333823.0;842829.0;21.2;21.1;1658665688.0;1319066577.0;258942113.0;11518754852.0;50;988935812.0
2018-08-16;8;29392626438.0;619886313.0;1950081872.0;30070385273.0;10166560353.0;19903824919.0;1447634003.0;4869375404.0;3583224764.0;10003590748.0;3507442094.0;2788876650.0;718565443.0;713504660.0;842829.0;22.0;21.0;905970736.0;1637650269.0;259715074.0;11614194356.0;73;963264526.0
2018-08-20;8;30700262583.0;620210688.0;2025327615.0;31105089895.0;10922708967.0;20182380929.0;1324778031.0;4780914281.0;3565360541.0;10511328076.0;3325137604.0;2691528776.0;633608828.0;628587600.0;842867.0;22.0;20.6;926094097.0;1494799181.0;274771989.0;12247486998.0;67;903780598.0
2018-08-31;8;32104405208.0;617745313.0;2109221760.0;32414071562.0;12046331515.0;20367740047.0;1473161710.0;4737488643.0;3794568533.0;10362521161.0;3327338815.0;2730451578.0;596887237.0;591873104.0;843138.0;19.0;19.5;996860069.0;1388079491.0;290705387.0;13519493225.0;53;940899991.0
2018-09-09;9;26455608750.0;476346438.0;1898031593.0;26720269749.0;8073737300.0;18646532450.0;725250106.0;3405376578.0;3174455512.0;11341450254.0;2885507982.0;2270506943.0;615001039.0;610887146.0;290347.0;19.5;18.4;781138806.0;1258648785.0;246468952.0;8798987406.0;69;845643328.0
2018-09-14;9;32888790646.0;592597083.0;2155917701.0;33046701237.0;12390934087.0;20655767151.0;1475241651.0;4836723207.0;4016685062.0;10327117231.0;3196637338.0;2654720978.0;541916359.0;537771843.0;474377.0;19.3;17.8;1102652090.0;1240725253.0;290211961.0;13866175738.0;57;852086169.0
2018-09-24;9;31885912438.0;1647354292.0;2148417417.0;32876870335.0;11940328690.0;20936541646.0;1413137286.0;4794641859.0;3752555381.0;10976207119.0;5062783179.0;4503265852.0;559517327.0;555659923.0;293055.0;17.0;16.5;2894069514.0;1378687251.0;276053571.0;13353465976.0;76;789947275.0
2018-09-30;9;27853592688.0;758276021.0;2011002159.0;28132136121.0;7920832174.0;20211303947.0;767649782.0;3290685215.0;3313576122.0;12839392828.0;3317683172.0;2773080108.0;544603064.0;540788056.0;300947.0;15.5;15.7;1340089646.0;1206732317.0;269861558.0;8688481956.0;72;770777293.0
2018-10-19;10;33728840271.0;980183146.0;2248155047.0;34266016214.0;12114835169.0;22151181046.0;1392785861.0;4907353681.0;4254891328.0;11596150175.0;4058308370.0;3589650517.0;468657852.0;464242204.0;340821.0;15.9;13.1;2132444667.0;1045314964.0;292794232.0;13507621030.0;81;880428677.0
2018-10-29;10;47488732229.0;2183604333.0;3480481029.0;47426692973.0;12301555906.0;35125137067.0;1539280797.0;5836171283.0;5426342444.0;22323342543.0;6029129539.0;5880002504.0;149127036.0;143167011.0;352771.0;7.5;11.6;4858479208.0;242973692.0;427083434.0;13840836703.0;11;926479556.0
2018-10-30;10;47449776229.0;2523044250.0;3485471486.0;47700251519.0;12813675503.0;34886576016.0;1731496083.0;5849076581.0;5657667418.0;21648335935.0;6696902986.0;6388743266.0;308159720.0;301444552.0;352771.0;7.4;11.5;4950807306.0;767572436.0;437911960.0;14545171586.0;45;977873426.0
2018-11-09;11;40771388375.0;1875455792.0;2976392375.0;42739423666.0;12400979780.0;30338443886.0;1512937409.0;5741595365.0;5234165655.0;17849745458.0;7201380128.0;6947193354.0;254186774.0;246011817.0;345329.0;11.1;10.0;4205696903.0;496053383.0;381496670.0;13913917189.0;31;2490671767.0
2018-11-14;11;41356074208.0;868261521.0;2948712398.0;42401901853.0;12832205797.0;29569696056.0;1497793817.0;5825517611.0;5054017690.0;17192366938.0;5260596645.0;4982269394.0;278327251.0;268814431.0;1336169.0;11.6;9.2;2196009104.0;593533859.0;397795081.0;14329999614.0;56;2463941952.0
2018-11-29;11;45209514479.0;3483805646.0;3495475113.0;47834970759.0;13140773117.0;34694197643.0;1633406308.0;6525485205.0;5768695653.0;20766610476.0;10014914568.0;9833715893.0;181198675.0;166686908.0;2402965.0;8.9;7.1;6944917229.0;488957826.0;410177529.0;14774179425.0;27;2568125415.0
2018-12-06;12;42573407417.0;1767855313.0;3176468936.0;44754950618.0;13021853101.0;31733097517.0;1616989432.0;6137403031.0;5459386231.0;18519318823.0;7529012868.0;7350654663.0;178358205.0;163616366.0;324211.0;11.2;6.3;4196170116.0;374138180.0;403145419.0;14638842533.0;43;2945341497.0
2018-12-13;12;56174661521.0;1845157521.0;4615936535.0;57030536479.0;13771349013.0;43259187466.0;1795660509.0;7104293482.0;6826881331.0;27532352144.0;7878788632.0;7722269592.0;156519040.0;139896935.0;1919626.0;4.5;5.7;4673867205.0;214034235.0;561819618.0;15567009522.0;33;2977478193.0
2018-12-31;12;47492045771.0;504545979.0;3474382068.0;47619410745.0;8657614263.0;38961796482.0;1551033423.0;6541125759.0;5515672557.0;25353964743.0;4604423184.0;4438002245.0;166420938.0;152676717.0;382691.0;5.9;4.8;1260626783.0;394334468.0;498130162.0;10208647686.0;44;2931843260.0
2019-01-05;1;53120586354.0;949012375.0;4627051237.0;52901774570.0;9768247412.0;43133527158.0;1117769449.0;5856965113.0;6224585079.0;29934207517.0;5911630687.0;5725097476.0;186533211.0;173568268.0;387225.0;3.8;4.8;2355934528.0;551723248.0;554378859.0;10886016861.0;44;2970293629.0
2019-01-09;1;54457786479.0;2374114854.0;4482603346.0;56013597020.0;13603562149.0;42410034871.0;1775875966.0;6971957519.0;6642455842.0;27019745544.0;8954969671.0;8754239707.0;200729963.0;187638008.0;429805.0;5.1;4.8;5560613215.0;460177813.0;542440929.0;15379438115.0;50;2903317713.0
2019-01-13;1;43617705292.0;4889616833.0;3793201161.0;46198322899.0;8684386255.0;37513936644.0;947147079.0;4886696324.0;5300979984.0;26379113257.0;11700125170.0;11570537589.0;129587581.0;116472721.0;429805.0;6.5;4.9;8500524979.0;281587082.0;436689567.0;9631533334.0;26;2885562769.0
2019-01-23;1;59709763083.0;913729292.0;4972707002.0;59672940004.0;13861938282.0;45811001723.0;1889486099.0;7500808351.0;6966200925.0;29454506348.0;6444987880.0;6270450674.0;174537206.0;161653254.0;435548.0;2.4;5.3;3052118541.0;343757919.0;595374665.0;15751424381.0;28;3016371275.0
2019-02-02;2;50355926875.0;2238177479.0;4500339192.0;51919972941.0;9899449666.0;42020523275.0;1138747093.0;5895318868.0;6183835740.0;28802621575.0;8807312487.0;8623881677.0;183430810.0;167124620.0;440068.0;4.4;5.8;5356615715.0;310042150.0;504749749.0;11038196759.0;28;3105782379.0
2019-02-19;2;47329330375.0;393513917.0;3505387815.0;47893579447.0;13003913347.0;34889666100.0;1685953879.0;6248921629.0;5615794651.0;21338995942.0;4943776131.0;4531970307.0;411805824.0;393258795.0;995007.0;8.1;6.8;905799000.0;838728362.0;480625327.0;14689867226.0;56;3162947138.0
2019-02-20;2;47961157167.0;343933875.0;3584948467.0;48636244076.0;13038141752.0;35598102324.0;1688184698.0;6191024091.0;5662958871.0;22055934664.0;5092579773.0;4585000953.0;507578820.0;488972666.0;994820.0;7.9;6.8;736018285.0;1162589676.0;488610522.0;14726326450.0;75;3157623320.0
2019-03-01;3;41200948104.0;2487673563.0;3063512421.0;43653987452.0;12330744304.0;31323243148.0;1527067390.0;5862515069.0;5236824594.0;18696836095.0;8418297825.0;8030617954.0;387679872.0;371749954.0;455911.0;10.6;7.4;4447844931.0;850352835.0;414072494.0;13857811694.0;39;3088161644.0
2019-03-16;3;34752213417.0;5864911896.0;2987143607.0;38901160994.0;9211313481.0;29689847513.0;970973568.0;4710844023.0;4741983077.0;19266046845.0;13325983392.0;12763454426.0;562528966.0;544898275.0;1261407.0;10.8;8.7;8892122590.0;1377639967.0;324980311.0;10182287049.0;54;3023554500.0
2019-03-17;3;34735290625.0;4764760500.0;2942085393.0;38383269561.0;8232376620.0;30150892940.0;861878907.0;4124278751.0;4393056786.0;20771678497.0;11687391399.0;11215980203.0;471411196.0;453962105.0;1261407.0;9.8;8.7;7665737965.0;1005116883.0;332566570.0;9094255527.0;50;2983553377.0
2019-04-08;4;42101474583.0;295056438.0;2871363236.0;41607641646.0;12016647643.0;29590994003.0;1352622013.0;5643873689.0;4703390046.0;17891108255.0;3068644461.0;2487410272.0;581234188.0;567296809.0;1281441.0;10.2;11.2;593794389.0;1269137916.0;396057724.0;13369269656.0;48;1204999997.0
2019-04-20;4;28757349896.0;1686123500.0;2183672046.0;30267291117.0;8874691390.0;21392599728.0;892032081.0;3921861582.0;3763108314.0;12815597751.0;5631998899.0;4804508565.0;827490334.0;813980304.0;543085.0;16.1;12.7;2613676313.0;1764814594.0;252262131.0;9766723471.0;71;1253052126.0
2019-04-27;4;30966605125.0;5131196521.0;2479226861.0;33645515991.0;8946516517.0;24698999475.0;953063136.0;4160523567.0;4090634821.0;15494777950.0;10527632608.0;9921394333.0;606238275.0;592724741.0;577228.0;12.2;13.7;7745735951.0;1325591891.0;238298359.0;9899579653.0;38;1455656174.0
